group,id,course,trimester,grade
20,418,Astronomy and Celestial Navigation,2,9.5
20,418,Environmental Stewardship,2,10.75
20,418,Environmental Stewardship,2,8.5
20,418,Environmental Stewardship,2,15.75
20,418,Herbalism and Medicine,2,10.25
20,418,Herbalism and Medicine,2,11.25
20,418,Hunting and Gathering Skills,3,9
20,418,Hunting and Gathering Skills,3,11
20,418,Hunting and Gathering Skills,3,14
20,418,Hunting and Gathering Skills,3,12
20,418,Hunting and Gathering Skills,3,16.5
20,418,Hunting and Gathering Skills,3,14.5
20,418,Hunting and Gathering Skills,3,16.5
20,418,Language and Linguistics,3,8.7
20,418,Language and Linguistics,3,11.3
20,418,Language and Linguistics,3,10.6
20,418,Language and Linguistics,3,9.4
20,418,Shamanism and Spiritual Practices,3,9.5
20,418,Shamanism and Spiritual Practices,3,5
20,418,Shamanism and Spiritual Practices,3,11.5
20,418,Shamanism and Spiritual Practices,3,12.5
20,418,Shamanism and Spiritual Practices,3,6.5
20,418,Shamanism and Spiritual Practices,3,5.5
20,418,Shamanism and Spiritual Practices,3,11
20,418,Shamanism and Spiritual Practices,3,7
20,418,Shamanism and Spiritual Practices,3,8.5
20,418,Shamanism and Spiritual Practices,3,10
20,418,Social Organization and Governance,1,12
20,418,Social Organization and Governance,1,14
20,418,Social Organization and Governance,1,15
20,418,Social Organization and Governance,1,13
20,418,Social Organization and Governance,1,13
20,418,Social Organization and Governance,1,14
20,418,Social Organization and Governance,1,14
20,418,Tribal Lore and Traditions,2,20
20,418,Tribal Lore and Traditions,2,14.5
20,418,Tribal Lore and Traditions,2,19.5
20,418,Tribal Lore and Traditions,2,10.25
20,418,Tribal Lore and Traditions,2,12.25
20,418,Warfare and Diplomacy,3,11.25
20,418,Warfare and Diplomacy,3,12.5
20,418,Warfare and Diplomacy,3,10.25
20,418,Warfare and Diplomacy,3,14
20,418,Warfare and Diplomacy,3,11.25
20,428,Art and Symbolism,1,8.5
20,428,Art and Symbolism,1,2.5
20,428,Art and Symbolism,1,13
20,428,Astronomy and Celestial Navigation,2,14.5
20,428,Astronomy and Celestial Navigation,2,11.5
20,428,Astronomy and Celestial Navigation,2,13
20,428,Astronomy and Celestial Navigation,2,9.5
20,428,Environmental Stewardship,2,13.5
20,428,Environmental Stewardship,2,12.75
20,428,Environmental Stewardship,2,11.25
20,428,Herbalism and Medicine,2,12.25
20,428,Herbalism and Medicine,2,10
20,428,Herbalism and Medicine,2,9.75
20,428,Hunting and Gathering Skills,3,11
20,428,Hunting and Gathering Skills,3,12.5
20,428,Hunting and Gathering Skills,3,12.5
20,428,Hunting and Gathering Skills,3,12.5
20,428,Hunting and Gathering Skills,3,12
20,428,Hunting and Gathering Skills,3,14.5
20,428,Hunting and Gathering Skills,3,15.5
20,428,Language and Linguistics,3,12.9
20,428,Language and Linguistics,3,10.5
20,428,Language and Linguistics,3,10.3
20,428,Language and Linguistics,3,8.4
20,428,Shamanism and Spiritual Practices,3,7
20,428,Shamanism and Spiritual Practices,3,12.5
20,428,Shamanism and Spiritual Practices,3,5.5
20,428,Shamanism and Spiritual Practices,3,8.5
20,428,Shamanism and Spiritual Practices,3,5
20,428,Shamanism and Spiritual Practices,3,10.5
20,428,Shamanism and Spiritual Practices,3,13
20,428,Shamanism and Spiritual Practices,3,9.5
20,428,Shamanism and Spiritual Practices,3,7.5
20,428,Shamanism and Spiritual Practices,3,10.5
20,428,Social Organization and Governance,1,15
20,428,Social Organization and Governance,1,16
20,428,Social Organization and Governance,1,14
20,428,Social Organization and Governance,1,14
20,428,Social Organization and Governance,1,16
20,428,Social Organization and Governance,1,13
20,428,Social Organization and Governance,1,14
20,428,Social Organization and Governance,1,14
20,428,Tribal Lore and Traditions,2,16.5
20,428,Tribal Lore and Traditions,2,12.25
20,428,Tribal Lore and Traditions,2,15.25
20,428,Tribal Lore and Traditions,2,9.75
20,428,Tribal Lore and Traditions,2,13
20,428,Warfare and Diplomacy,3,14.5
20,428,Warfare and Diplomacy,3,17.75
20,428,Warfare and Diplomacy,3,16.75
20,428,Warfare and Diplomacy,3,14
20,440,Art and Symbolism,1,7.5
20,440,Art and Symbolism,1,7.5
20,440,Art and Symbolism,1,10.5
20,440,Astronomy and Celestial Navigation,2,9.5
20,440,Astronomy and Celestial Navigation,2,10
20,440,Astronomy and Celestial Navigation,2,12.5
20,440,Environmental Stewardship,2,14.25
20,440,Environmental Stewardship,2,19
20,440,Environmental Stewardship,2,16.5
20,440,Herbalism and Medicine,2,7
20,440,Herbalism and Medicine,2,9
20,440,Herbalism and Medicine,2,10.75
20,440,Hunting and Gathering Skills,3,14
20,440,Hunting and Gathering Skills,3,11.5
20,440,Hunting and Gathering Skills,3,11.5
20,440,Hunting and Gathering Skills,3,12.5
20,440,Hunting and Gathering Skills,3,12.5
20,440,Hunting and Gathering Skills,3,9
20,440,Hunting and Gathering Skills,3,13
20,440,Language and Linguistics,3,7
20,440,Language and Linguistics,3,9.6
20,440,Language and Linguistics,3,9.4
20,440,Language and Linguistics,3,11
20,440,Shamanism and Spiritual Practices,3,8
20,440,Shamanism and Spiritual Practices,3,9.5
20,440,Shamanism and Spiritual Practices,3,8
20,440,Shamanism and Spiritual Practices,3,14
20,440,Shamanism and Spiritual Practices,3,11
20,440,Shamanism and Spiritual Practices,3,4.5
20,440,Shamanism and Spiritual Practices,3,13.5
20,440,Shamanism and Spiritual Practices,3,9
20,440,Shamanism and Spiritual Practices,3,5.5
20,440,Shamanism and Spiritual Practices,3,11.5
20,440,Social Organization and Governance,1,15
20,440,Social Organization and Governance,1,13
20,440,Social Organization and Governance,1,16
20,440,Social Organization and Governance,1,12
20,440,Social Organization and Governance,1,14
20,440,Social Organization and Governance,1,13
20,440,Social Organization and Governance,1,14
20,440,Social Organization and Governance,1,13
20,440,Tribal Lore and Traditions,2,14
20,440,Tribal Lore and Traditions,2,20
20,440,Tribal Lore and Traditions,2,8.5
20,440,Tribal Lore and Traditions,2,16.5
20,440,Tribal Lore and Traditions,2,10.75
20,440,Warfare and Diplomacy,3,9.75
20,440,Warfare and Diplomacy,3,10.5
20,440,Warfare and Diplomacy,3,17
20,440,Warfare and Diplomacy,3,16
20,440,Warfare and Diplomacy,3,14.25
20,453,Art and Symbolism,1,7
20,453,Art and Symbolism,1,8
20,453,Art and Symbolism,1,12
20,453,Astronomy and Celestial Navigation,2,9
20,453,Astronomy and Celestial Navigation,2,11
20,453,Astronomy and Celestial Navigation,2,12.5
20,453,Astronomy and Celestial Navigation,2,14.5
20,453,Environmental Stewardship,2,14
20,453,Environmental Stewardship,2,11.25
20,453,Environmental Stewardship,2,7.5
20,453,Herbalism and Medicine,2,12
20,453,Herbalism and Medicine,2,12.75
20,453,Herbalism and Medicine,2,13.5
20,453,Hunting and Gathering Skills,3,9
20,453,Hunting and Gathering Skills,3,10
20,453,Hunting and Gathering Skills,3,13.5
20,453,Hunting and Gathering Skills,3,13
20,453,Hunting and Gathering Skills,3,9.5
20,453,Hunting and Gathering Skills,3,15.5
20,453,Hunting and Gathering Skills,3,11
20,453,Language and Linguistics,3,10.7
20,453,Language and Linguistics,3,9.6
20,453,Language and Linguistics,3,8.7
20,453,Language and Linguistics,3,10.4
20,453,Shamanism and Spiritual Practices,3,7
20,453,Shamanism and Spiritual Practices,3,6.5
20,453,Shamanism and Spiritual Practices,3,10.5
20,453,Shamanism and Spiritual Practices,3,8
20,453,Shamanism and Spiritual Practices,3,13
20,453,Shamanism and Spiritual Practices,3,8.5
20,453,Shamanism and Spiritual Practices,3,3
20,453,Shamanism and Spiritual Practices,3,9.5
20,453,Shamanism and Spiritual Practices,3,9
20,453,Shamanism and Spiritual Practices,3,9
20,453,Social Organization and Governance,1,14
20,453,Social Organization and Governance,1,13
20,453,Social Organization and Governance,1,15
20,453,Social Organization and Governance,1,13
20,453,Social Organization and Governance,1,14
20,453,Social Organization and Governance,1,14
20,453,Social Organization and Governance,1,14
20,453,Social Organization and Governance,1,15
20,453,Tribal Lore and Traditions,2,17.5
20,453,Tribal Lore and Traditions,2,13.25
20,453,Tribal Lore and Traditions,2,16.75
20,453,Tribal Lore and Traditions,2,16
20,453,Tribal Lore and Traditions,2,17
20,453,Warfare and Diplomacy,3,16.5
20,453,Warfare and Diplomacy,3,14.75
20,453,Warfare and Diplomacy,3,15.75
20,453,Warfare and Diplomacy,3,16.75
20,473,Art and Symbolism,1,5
20,473,Art and Symbolism,1,13.5
20,473,Art and Symbolism,1,8
20,473,Astronomy and Celestial Navigation,2,10
20,473,Astronomy and Celestial Navigation,2,11
20,473,Astronomy and Celestial Navigation,2,9
20,473,Astronomy and Celestial Navigation,2,11
20,473,Environmental Stewardship,2,12.75
20,473,Environmental Stewardship,2,7.5
20,473,Herbalism and Medicine,2,13
20,473,Herbalism and Medicine,2,12
20,473,Herbalism and Medicine,2,12.75
20,473,Hunting and Gathering Skills,3,8.5
20,473,Hunting and Gathering Skills,3,12
20,473,Hunting and Gathering Skills,3,10.5
20,473,Hunting and Gathering Skills,3,12.5
20,473,Hunting and Gathering Skills,3,11
20,473,Hunting and Gathering Skills,3,11.5
20,473,Hunting and Gathering Skills,3,11
20,473,Language and Linguistics,3,10.2
20,473,Language and Linguistics,3,10.8
20,473,Language and Linguistics,3,9.4
20,473,Language and Linguistics,3,9.2
20,473,Shamanism and Spiritual Practices,3,14
20,473,Shamanism and Spiritual Practices,3,9
20,473,Shamanism and Spiritual Practices,3,13
20,473,Shamanism and Spiritual Practices,3,11
20,473,Shamanism and Spiritual Practices,3,7
20,473,Shamanism and Spiritual Practices,3,7
20,473,Shamanism and Spiritual Practices,3,6.5
20,473,Shamanism and Spiritual Practices,3,9
20,473,Shamanism and Spiritual Practices,3,5.5
20,473,Social Organization and Governance,1,14
20,473,Social Organization and Governance,1,13
20,473,Social Organization and Governance,1,14
20,473,Social Organization and Governance,1,15
20,473,Social Organization and Governance,1,16
20,473,Social Organization and Governance,1,15
20,473,Social Organization and Governance,1,14
20,473,Social Organization and Governance,1,11
20,473,Tribal Lore and Traditions,2,20
20,473,Tribal Lore and Traditions,2,10.5
20,473,Tribal Lore and Traditions,2,12
20,473,Tribal Lore and Traditions,2,9.75
20,473,Tribal Lore and Traditions,2,19.75
20,473,Warfare and Diplomacy,3,10.75
20,473,Warfare and Diplomacy,3,11.5
20,473,Warfare and Diplomacy,3,7.5
20,473,Warfare and Diplomacy,3,17.5
20,473,Warfare and Diplomacy,3,13
20,503,Art and Symbolism,1,10
20,503,Art and Symbolism,1,9
20,503,Art and Symbolism,1,8
20,503,Astronomy and Celestial Navigation,2,10.5
20,503,Astronomy and Celestial Navigation,2,10.5
20,503,Astronomy and Celestial Navigation,2,10
20,503,Astronomy and Celestial Navigation,2,10.5
20,503,Environmental Stewardship,2,8.5
20,503,Environmental Stewardship,2,11.5
20,503,Environmental Stewardship,2,6.5
20,503,Herbalism and Medicine,2,10.5
20,503,Herbalism and Medicine,2,10.5
20,503,Herbalism and Medicine,2,10.5
20,503,Hunting and Gathering Skills,3,9.5
20,503,Hunting and Gathering Skills,3,14.5
20,503,Hunting and Gathering Skills,3,11.5
20,503,Hunting and Gathering Skills,3,7
20,503,Hunting and Gathering Skills,3,14
20,503,Hunting and Gathering Skills,3,12.5
20,503,Hunting and Gathering Skills,3,11.5
20,503,Language and Linguistics,3,10
20,503,Language and Linguistics,3,7.6
20,503,Language and Linguistics,3,11.7
20,503,Shamanism and Spiritual Practices,3,7.5
20,503,Shamanism and Spiritual Practices,3,7
20,503,Shamanism and Spiritual Practices,3,6
20,503,Shamanism and Spiritual Practices,3,8.5
20,503,Shamanism and Spiritual Practices,3,9
20,503,Shamanism and Spiritual Practices,3,4.5
20,503,Shamanism and Spiritual Practices,3,7.5
20,503,Shamanism and Spiritual Practices,3,8
20,503,Shamanism and Spiritual Practices,3,7
20,503,Social Organization and Governance,1,13
20,503,Social Organization and Governance,1,15
20,503,Social Organization and Governance,1,14
20,503,Social Organization and Governance,1,13
20,503,Social Organization and Governance,1,15
20,503,Social Organization and Governance,1,13
20,503,Social Organization and Governance,1,13
20,503,Social Organization and Governance,1,14
20,503,Tribal Lore and Traditions,2,9
20,503,Tribal Lore and Traditions,2,16.25
20,503,Tribal Lore and Traditions,2,16.5
20,503,Tribal Lore and Traditions,2,13.25
20,503,Tribal Lore and Traditions,2,16.25
20,503,Warfare and Diplomacy,3,9
20,503,Warfare and Diplomacy,3,11
20,503,Warfare and Diplomacy,3,15.25
20,503,Warfare and Diplomacy,3,8.25
20,503,Warfare and Diplomacy,3,12.5
20,541,Art and Symbolism,1,8
20,541,Art and Symbolism,1,6
20,541,Art and Symbolism,1,8
20,541,Astronomy and Celestial Navigation,2,11.5
20,541,Astronomy and Celestial Navigation,2,11.5
20,541,Astronomy and Celestial Navigation,2,13
20,541,Astronomy and Celestial Navigation,2,8
20,541,Environmental Stewardship,2,8
20,541,Environmental Stewardship,2,17.25
20,541,Environmental Stewardship,2,14
20,541,Herbalism and Medicine,2,9.75
20,541,Herbalism and Medicine,2,15.5
20,541,Herbalism and Medicine,2,7.25
20,541,Hunting and Gathering Skills,3,10.5
20,541,Hunting and Gathering Skills,3,12.5
20,541,Hunting and Gathering Skills,3,11.5
20,541,Hunting and Gathering Skills,3,11.5
20,541,Hunting and Gathering Skills,3,14.5
20,541,Hunting and Gathering Skills,3,7
20,541,Hunting and Gathering Skills,3,8
20,541,Language and Linguistics,3,13.7
20,541,Language and Linguistics,3,10.8
20,541,Language and Linguistics,3,10.3
20,541,Language and Linguistics,3,9.7
20,541,Shamanism and Spiritual Practices,3,4
20,541,Shamanism and Spiritual Practices,3,8
20,541,Shamanism and Spiritual Practices,3,7
20,541,Shamanism and Spiritual Practices,3,10.5
20,541,Shamanism and Spiritual Practices,3,6.5
20,541,Shamanism and Spiritual Practices,3,10.5
20,541,Shamanism and Spiritual Practices,3,13
20,541,Shamanism and Spiritual Practices,3,10.5
20,541,Shamanism and Spiritual Practices,3,6
20,541,Social Organization and Governance,1,13
20,541,Social Organization and Governance,1,14
20,541,Social Organization and Governance,1,13
20,541,Social Organization and Governance,1,14
20,541,Social Organization and Governance,1,12
20,541,Social Organization and Governance,1,16
20,541,Social Organization and Governance,1,15
20,541,Social Organization and Governance,1,14
20,541,Tribal Lore and Traditions,2,9.75
20,541,Tribal Lore and Traditions,2,13.75
20,541,Tribal Lore and Traditions,2,14.25
20,541,Tribal Lore and Traditions,2,17
20,541,Tribal Lore and Traditions,2,9.25
20,541,Warfare and Diplomacy,3,12.25
20,541,Warfare and Diplomacy,3,16.25
20,541,Warfare and Diplomacy,3,11
20,541,Warfare and Diplomacy,3,11.25
20,541,Warfare and Diplomacy,3,11
20,543,Art and Symbolism,1,9.5
20,543,Art and Symbolism,1,8.5
20,543,Art and Symbolism,1,4
20,543,Astronomy and Celestial Navigation,2,10.5
20,543,Astronomy and Celestial Navigation,2,9.5
20,543,Astronomy and Celestial Navigation,2,12
20,543,Astronomy and Celestial Navigation,2,12
20,543,Environmental Stewardship,2,14
20,543,Environmental Stewardship,2,17
20,543,Environmental Stewardship,2,13.5
20,543,Herbalism and Medicine,2,11.25
20,543,Herbalism and Medicine,2,12.5
20,543,Herbalism and Medicine,2,16.5
20,543,Hunting and Gathering Skills,3,10
20,543,Hunting and Gathering Skills,3,6.5
20,543,Hunting and Gathering Skills,3,11.5
20,543,Hunting and Gathering Skills,3,13
20,543,Hunting and Gathering Skills,3,13
20,543,Hunting and Gathering Skills,3,13
20,543,Hunting and Gathering Skills,3,10.5
20,543,Language and Linguistics,3,9
20,543,Language and Linguistics,3,11.8
20,543,Language and Linguistics,3,8.4
20,543,Language and Linguistics,3,8.9
20,543,Shamanism and Spiritual Practices,3,8
20,543,Shamanism and Spiritual Practices,3,11.5
20,543,Shamanism and Spiritual Practices,3,10.5
20,543,Shamanism and Spiritual Practices,3,11
20,543,Shamanism and Spiritual Practices,3,8
20,543,Shamanism and Spiritual Practices,3,6
20,543,Shamanism and Spiritual Practices,3,6.5
20,543,Shamanism and Spiritual Practices,3,8.5
20,543,Shamanism and Spiritual Practices,3,10.5
20,543,Shamanism and Spiritual Practices,3,11.5
20,543,Social Organization and Governance,1,13
20,543,Social Organization and Governance,1,12
20,543,Social Organization and Governance,1,13
20,543,Social Organization and Governance,1,14
20,543,Social Organization and Governance,1,16
20,543,Social Organization and Governance,1,15
20,543,Social Organization and Governance,1,14
20,543,Social Organization and Governance,1,15
20,543,Tribal Lore and Traditions,2,15.5
20,543,Tribal Lore and Traditions,2,16.25
20,543,Tribal Lore and Traditions,2,15
20,543,Tribal Lore and Traditions,2,17.75
20,543,Tribal Lore and Traditions,2,12.25
20,543,Warfare and Diplomacy,3,17.25
20,543,Warfare and Diplomacy,3,15.5
20,543,Warfare and Diplomacy,3,12.75
20,543,Warfare and Diplomacy,3,15.25
20,543,Warfare and Diplomacy,3,11.75
20,550,Art and Symbolism,1,11
20,550,Art and Symbolism,1,10
20,550,Art and Symbolism,1,11
20,550,Astronomy and Celestial Navigation,2,10
20,550,Astronomy and Celestial Navigation,2,13
20,550,Astronomy and Celestial Navigation,2,12
20,550,Astronomy and Celestial Navigation,2,11
20,550,Environmental Stewardship,2,9.25
20,550,Environmental Stewardship,2,6.75
20,550,Environmental Stewardship,2,12.25
20,550,Herbalism and Medicine,2,8.75
20,550,Herbalism and Medicine,2,12
20,550,Hunting and Gathering Skills,3,9.5
20,550,Hunting and Gathering Skills,3,11.5
20,550,Hunting and Gathering Skills,3,13.5
20,550,Hunting and Gathering Skills,3,11.5
20,550,Hunting and Gathering Skills,3,8.5
20,550,Hunting and Gathering Skills,3,8
20,550,Hunting and Gathering Skills,3,9.5
20,550,Language and Linguistics,3,11.3
20,550,Language and Linguistics,3,13
20,550,Language and Linguistics,3,8.7
20,550,Language and Linguistics,3,10.5
20,550,Shamanism and Spiritual Practices,3,5.5
20,550,Shamanism and Spiritual Practices,3,9.5
20,550,Shamanism and Spiritual Practices,3,8.5
20,550,Shamanism and Spiritual Practices,3,7
20,550,Shamanism and Spiritual Practices,3,4
20,550,Shamanism and Spiritual Practices,3,11
20,550,Shamanism and Spiritual Practices,3,11.5
20,550,Shamanism and Spiritual Practices,3,7
20,550,Shamanism and Spiritual Practices,3,12.5
20,550,Shamanism and Spiritual Practices,3,8.5
20,550,Social Organization and Governance,1,14
20,550,Social Organization and Governance,1,16
20,550,Social Organization and Governance,1,14
20,550,Social Organization and Governance,1,16
20,550,Social Organization and Governance,1,14
20,550,Social Organization and Governance,1,14
20,550,Social Organization and Governance,1,13
20,550,Tribal Lore and Traditions,2,14.5
20,550,Tribal Lore and Traditions,2,13.25
20,550,Tribal Lore and Traditions,2,20
20,550,Tribal Lore and Traditions,2,13
20,550,Tribal Lore and Traditions,2,12.5
20,550,Warfare and Diplomacy,3,19
20,550,Warfare and Diplomacy,3,17.25
20,550,Warfare and Diplomacy,3,18.5
20,550,Warfare and Diplomacy,3,18.25
20,550,Warfare and Diplomacy,3,15.75
20,585,Art and Symbolism,1,11.5
20,585,Art and Symbolism,1,10.5
20,585,Art and Symbolism,1,10.5
20,585,Astronomy and Celestial Navigation,2,12.5
20,585,Astronomy and Celestial Navigation,2,11
20,585,Astronomy and Celestial Navigation,2,12
20,585,Astronomy and Celestial Navigation,2,10
20,585,Environmental Stewardship,2,12
20,585,Environmental Stewardship,2,8.75
20,585,Environmental Stewardship,2,10.25
20,585,Herbalism and Medicine,2,13.25
20,585,Herbalism and Medicine,2,10
20,585,Herbalism and Medicine,2,11.5
20,585,Hunting and Gathering Skills,3,9.5
20,585,Hunting and Gathering Skills,3,6.5
20,585,Hunting and Gathering Skills,3,12.5
20,585,Hunting and Gathering Skills,3,12.5
20,585,Hunting and Gathering Skills,3,9.5
20,585,Hunting and Gathering Skills,3,11.5
20,585,Hunting and Gathering Skills,3,14
20,585,Language and Linguistics,3,10.3
20,585,Language and Linguistics,3,9.8
20,585,Language and Linguistics,3,13.2
20,585,Language and Linguistics,3,8.7
20,585,Shamanism and Spiritual Practices,3,7
20,585,Shamanism and Spiritual Practices,3,5.5
20,585,Shamanism and Spiritual Practices,3,14.5
20,585,Shamanism and Spiritual Practices,3,7.5
20,585,Shamanism and Spiritual Practices,3,8
20,585,Shamanism and Spiritual Practices,3,9.5
20,585,Shamanism and Spiritual Practices,3,10
20,585,Shamanism and Spiritual Practices,3,13.5
20,585,Shamanism and Spiritual Practices,3,12.5
20,585,Shamanism and Spiritual Practices,3,6
20,585,Social Organization and Governance,1,14
20,585,Social Organization and Governance,1,15
20,585,Social Organization and Governance,1,14
20,585,Social Organization and Governance,1,13
20,585,Social Organization and Governance,1,15
20,585,Social Organization and Governance,1,13
20,585,Social Organization and Governance,1,17
20,585,Tribal Lore and Traditions,2,10.5
20,585,Tribal Lore and Traditions,2,15
20,585,Tribal Lore and Traditions,2,15.25
20,585,Tribal Lore and Traditions,2,12.5
20,585,Tribal Lore and Traditions,2,14.5
20,585,Warfare and Diplomacy,3,12.75
20,585,Warfare and Diplomacy,3,15.25
20,585,Warfare and Diplomacy,3,14.75
20,585,Warfare and Diplomacy,3,12.5
20,585,Warfare and Diplomacy,3,12
20,590,Art and Symbolism,1,5
20,590,Art and Symbolism,1,11.5
20,590,Art and Symbolism,1,5.5
20,590,Astronomy and Celestial Navigation,2,10.5
20,590,Astronomy and Celestial Navigation,2,12
20,590,Astronomy and Celestial Navigation,2,11.5
20,590,Astronomy and Celestial Navigation,2,14
20,590,Environmental Stewardship,2,15
20,590,Environmental Stewardship,2,13.5
20,590,Environmental Stewardship,2,11.25
20,590,Herbalism and Medicine,2,10.5
20,590,Herbalism and Medicine,2,11.25
20,590,Herbalism and Medicine,2,9
20,590,Hunting and Gathering Skills,3,8.5
20,590,Hunting and Gathering Skills,3,10.5
20,590,Hunting and Gathering Skills,3,11.5
20,590,Hunting and Gathering Skills,3,11
20,590,Hunting and Gathering Skills,3,13
20,590,Hunting and Gathering Skills,3,11
20,590,Hunting and Gathering Skills,3,11
20,590,Language and Linguistics,3,11.4
20,590,Language and Linguistics,3,10.3
20,590,Language and Linguistics,3,9
20,590,Language and Linguistics,3,9.5
20,590,Shamanism and Spiritual Practices,3,7
20,590,Shamanism and Spiritual Practices,3,13
20,590,Shamanism and Spiritual Practices,3,9
20,590,Shamanism and Spiritual Practices,3,8.5
20,590,Shamanism and Spiritual Practices,3,4
20,590,Shamanism and Spiritual Practices,3,6.5
20,590,Shamanism and Spiritual Practices,3,8.5
20,590,Shamanism and Spiritual Practices,3,9
20,590,Shamanism and Spiritual Practices,3,9.5
20,590,Shamanism and Spiritual Practices,3,5.5
20,590,Social Organization and Governance,1,12
20,590,Social Organization and Governance,1,15
20,590,Social Organization and Governance,1,14
20,590,Social Organization and Governance,1,15
20,590,Social Organization and Governance,1,15
20,590,Social Organization and Governance,1,13
20,590,Social Organization and Governance,1,12
20,590,Social Organization and Governance,1,14
20,590,Tribal Lore and Traditions,2,11.25
20,590,Tribal Lore and Traditions,2,16.75
20,590,Tribal Lore and Traditions,2,13.5
20,590,Tribal Lore and Traditions,2,12.25
20,590,Tribal Lore and Traditions,2,16.5
20,590,Warfare and Diplomacy,3,11.25
20,590,Warfare and Diplomacy,3,13
20,590,Warfare and Diplomacy,3,17.75
20,590,Warfare and Diplomacy,3,9.5
20,590,Warfare and Diplomacy,3,13.75
20,592,Art and Symbolism,1,10
20,592,Art and Symbolism,1,4
20,592,Art and Symbolism,1,11
20,592,Astronomy and Celestial Navigation,2,10
20,592,Astronomy and Celestial Navigation,2,12.5
20,592,Astronomy and Celestial Navigation,2,10.5
20,592,Astronomy and Celestial Navigation,2,13
20,592,Environmental Stewardship,2,6.25
20,592,Environmental Stewardship,2,17.75
20,592,Environmental Stewardship,2,1.25
20,592,Herbalism and Medicine,2,11
20,592,Herbalism and Medicine,2,10.5
20,592,Herbalism and Medicine,2,7
20,592,Hunting and Gathering Skills,3,12
20,592,Hunting and Gathering Skills,3,11.5
20,592,Hunting and Gathering Skills,3,16.5
20,592,Hunting and Gathering Skills,3,14
20,592,Hunting and Gathering Skills,3,13.5
20,592,Hunting and Gathering Skills,3,13
20,592,Hunting and Gathering Skills,3,14
20,592,Language and Linguistics,3,11.5
20,592,Language and Linguistics,3,11
20,592,Language and Linguistics,3,13.2
20,592,Language and Linguistics,3,10.1
20,592,Shamanism and Spiritual Practices,3,11
20,592,Shamanism and Spiritual Practices,3,11
20,592,Shamanism and Spiritual Practices,3,10.5
20,592,Shamanism and Spiritual Practices,3,9.5
20,592,Shamanism and Spiritual Practices,3,8
20,592,Shamanism and Spiritual Practices,3,10.5
20,592,Shamanism and Spiritual Practices,3,10
20,592,Shamanism and Spiritual Practices,3,4.5
20,592,Shamanism and Spiritual Practices,3,8
20,592,Shamanism and Spiritual Practices,3,8
20,592,Social Organization and Governance,1,13
20,592,Social Organization and Governance,1,14
20,592,Social Organization and Governance,1,15
20,592,Social Organization and Governance,1,17
20,592,Social Organization and Governance,1,13
20,592,Social Organization and Governance,1,14
20,592,Social Organization and Governance,1,15
20,592,Social Organization and Governance,1,15
20,592,Tribal Lore and Traditions,2,19
20,592,Tribal Lore and Traditions,2,20
20,592,Tribal Lore and Traditions,2,19
20,592,Tribal Lore and Traditions,2,15
20,592,Tribal Lore and Traditions,2,15.25
20,592,Warfare and Diplomacy,3,14.5
20,592,Warfare and Diplomacy,3,14.25
20,592,Warfare and Diplomacy,3,10.25
20,592,Warfare and Diplomacy,3,11.5
20,610,Art and Symbolism,1,3
20,610,Art and Symbolism,1,7
20,610,Astronomy and Celestial Navigation,2,11.5
20,610,Astronomy and Celestial Navigation,2,11.5
20,610,Astronomy and Celestial Navigation,2,9.5
20,610,Astronomy and Celestial Navigation,2,11
20,610,Environmental Stewardship,2,12.75
20,610,Environmental Stewardship,2,5.75
20,610,Environmental Stewardship,2,11.25
20,610,Herbalism and Medicine,2,6.5
20,610,Herbalism and Medicine,2,15
20,610,Herbalism and Medicine,2,13.5
20,610,Hunting and Gathering Skills,3,13.5
20,610,Hunting and Gathering Skills,3,12
20,610,Hunting and Gathering Skills,3,12
20,610,Hunting and Gathering Skills,3,11.5
20,610,Hunting and Gathering Skills,3,10
20,610,Hunting and Gathering Skills,3,9.5
20,610,Hunting and Gathering Skills,3,13.5
20,610,Language and Linguistics,3,8.5
20,610,Language and Linguistics,3,10.5
20,610,Language and Linguistics,3,10.4
20,610,Shamanism and Spiritual Practices,3,5
20,610,Shamanism and Spiritual Practices,3,11.5
20,610,Shamanism and Spiritual Practices,3,8
20,610,Shamanism and Spiritual Practices,3,8.5
20,610,Shamanism and Spiritual Practices,3,7
20,610,Shamanism and Spiritual Practices,3,9.5
20,610,Shamanism and Spiritual Practices,3,7.5
20,610,Shamanism and Spiritual Practices,3,9
20,610,Shamanism and Spiritual Practices,3,10
20,610,Social Organization and Governance,1,15
20,610,Social Organization and Governance,1,15
20,610,Social Organization and Governance,1,14
20,610,Social Organization and Governance,1,14
20,610,Social Organization and Governance,1,15
20,610,Social Organization and Governance,1,12
20,610,Social Organization and Governance,1,14
20,610,Social Organization and Governance,1,13
20,610,Tribal Lore and Traditions,2,14
20,610,Tribal Lore and Traditions,2,13.25
20,610,Tribal Lore and Traditions,2,16.25
20,610,Tribal Lore and Traditions,2,11.25
20,610,Tribal Lore and Traditions,2,13
20,610,Warfare and Diplomacy,3,16.75
20,610,Warfare and Diplomacy,3,15
20,610,Warfare and Diplomacy,3,14.75
20,610,Warfare and Diplomacy,3,9.5
20,610,Warfare and Diplomacy,3,19.75
20,614,Art and Symbolism,1,4
20,614,Art and Symbolism,1,5.5
20,614,Art and Symbolism,1,7
20,614,Astronomy and Celestial Navigation,2,10.5
20,614,Astronomy and Celestial Navigation,2,11
20,614,Astronomy and Celestial Navigation,2,9
